,doc_id,segment_id,sender,source_language,target_language,lp,source,mt,reference,nr_words,severity,minor,major,critical,mqm,typology_error,error,start_index,end_index,model,google_mqm
10197,en_pt-br_#CLIENT-04#_2021-01-24-2,4,agent,en,pt-br,en_pt-br,OK!,OK!,Está bem!,1,,0,0,0,100.0,,,,,baseline,0
10198,en_pt-br_#CLIENT-04#_2021-01-24-2,5,agent,en,pt-br,en_pt-br,What class are you referring to?,Em que classe você se refere?,A que aula você está se referindo?,6,minor,1,0,0,83.33333333,Mistranslation,classe,7,13,baseline,-1
10199,en_pt-br_#CLIENT-04#_2021-01-24-2,6,client,pt-br,en,pt-br_en,"Uma aula de alongamento no sábado na academia #PRS_ORG#, e uma aula de astanga na #PRS_ORG#","An extension class on Saturday at the #PRS_ORG# academy, and an astanga class at #PRS_ORG#","A stretching class on Saturday at #PRS_ORG# gym, and an ashtanga class at #PRS_ORG# gym.",15,critical/major/critical,0,1,2,-66.66666667,Mistranslation/Mistranslation/Untranslated,extension/academy/astanga,3/48/64,12/55/71,baseline,-25
10200,en_pt-br_#CLIENT-04#_2021-01-24-2,7,agent,en,pt-br,en_pt-br,Both classes were on Saturday?,As duas aulas foram no sábado.,Ambas as aulas eram no Sábado?,6,,0,0,0,100.0,,,,,baseline,0
10201,en_pt-br_#CLIENT-04#_2021-01-24-2,8,client,pt-br,en,pt-br_en,Nao,The extension class was on the 22nd of this month,No.,10,critical,0,0,1,0.0,MT Hallucination,The extension class was on the 22nd of this month,0,49,baseline,-10
10202,en_pt-br_#CLIENT-04#_2021-01-24-2,9,client,pt-br,en,pt-br_en,A aula de alongamento foi no dia 22 desse mês,And the Astanga class on #PRS_ORG# on the 5th of October,The stretching class was on the 22nd of this month.,11,critical,0,0,1,9.090909091,MT Hallucination,And the Astanga class on #PRS_ORG# on the 5th of October,0,56,baseline,-10
10203,en_pt-br_#CLIENT-04#_2021-01-24-2,10,client,pt-br,en,pt-br_en,E a de Astanga na #PRS_ORG# no dia 5 de outubro,.,And the Ashtanga class was in #PRS_ORG# on October 5.,0,critical,0,0,1,0.0,MT Hallucination,.,0,1,baseline,-10
10204,en_pt-br_#CLIENT-04#_2021-01-24-2,11,client,pt-br,en,pt-br_en,Nenhuma aconteceu,Nothing happened,None happened.,2,major,0,1,0,-150.0,Mistranslation,Nothing,0,7,baseline,-5
10205,en_pt-br_#CLIENT-04#_2021-01-24-2,12,agent,en,pt-br,en_pt-br,Oh.,Oh.,Ah.,1,,0,0,0,100.0,,,,,baseline,0
10206,en_pt-br_#CLIENT-04#_2021-01-24-2,13,agent,en,pt-br,en_pt-br,It's in October.,É em Outubro.,É em outubro.,3,minor,1,0,0,66.66666667,Wrong Named Entity,Outubro,5,12,baseline,-1
10207,en_pt-br_#CLIENT-04#_2021-01-24-2,14,agent,en,pt-br,en_pt-br,One moment please.,Um momento por favor.,"Um momento, por favor.",4,minor,1,0,0,75.0,Punctuation,,10,11,baseline,-1
10208,en_pt-br_#CLIENT-04#_2021-01-24-2,15,client,pt-br,en,pt-br_en,Ok :),Ok to you :),OK.,3,minor,1,0,0,66.66666667,Addition,to you,3,9,baseline,-1
10209,en_pt-br_#CLIENT-04#_2021-01-24-2,16,agent,en,pt-br,en_pt-br,Alright.,Alright.,Tudo bem!,1,major,0,1,0,-400.0,Untranslated,Alright,0,7,baseline,-5
10210,en_pt-br_#CLIENT-04#_2021-01-24-2,17,agent,en,pt-br,en_pt-br,I've returned the credits to you.,Eu tenho devolvido os créditos para você.,Eu devolvi os créditos para você.,7,major,0,1,0,28.57142857,Grammar,tenho devolvido,3,18,baseline,-5
10211,en_pt-br_#CLIENT-04#_2021-01-24-2,18,agent,en,pt-br,en_pt-br,"In the future, please contact us more quickly if there is a class that does not happen.","No futuro, por favor, entre em contato conosco mais rapidamente se há uma classe que não acontece.","No futuro, entre em contato conosco mais rápido se houver uma aula que não ocorra.",17,major/major,0,2,0,41.17647059,Grammar/Mistranslation,há/não acontece,67/85,69/97,baseline,-10
10212,en_pt-br_#CLIENT-04#_2021-01-24-2,19,agent,en,pt-br,en_pt-br,I am not able to correct the reservation for the October class because it happened more than 4 months ago.,Eu não posso corrigir a reserva para a classe de Outubro porque aconteceu mais de 4 meses atrás.,Não consigo corrigir a reserva para a aula de outubro porque isso aconteceu há mais de 4 meses.,18,minor/minor,2,0,0,88.88888889,Mistranslation/Wrong Named Entity,classe/Outubro,39/49,45/56,baseline,-2
10213,en_pt-br_#CLIENT-04#_2021-01-24-2,20,agent,en,pt-br,en_pt-br,"However, I've added 3 credit for that class to your account.","No entanto, eu adicionei 3 créditos para essa classe à sua conta.","No entanto, adicionamos 3 créditos por essa aula à sua conta.",12,minor,1,0,0,91.66666667,Mistranslation,classe,46,52,baseline,-1
10214,en_pt-br_#CLIENT-04#_2021-01-24-2,21,client,pt-br,en,pt-br_en,Tudo bem,All good,All right.,2,,0,0,0,100.0,,,,,baseline,0
10215,en_pt-br_#CLIENT-04#_2021-01-24-2,22,client,pt-br,en,pt-br_en,Avisarei!,I will notify!,I'll let you know!,3,minor,1,0,0,66.66666667,Omission,!,13,14,baseline,-1
10216,en_pt-br_#CLIENT-04#_2021-01-24-2,23,agent,en,pt-br,en_pt-br,Thank you!,Obrigado!,Obrigado!,1,,0,0,0,100.0,,,,,baseline,0
10217,en_pt-br_#CLIENT-04#_2021-01-24-2,24,agent,en,pt-br,en_pt-br,Let me know if you have any other questions.,Deixe-me saber se você tem outras perguntas.,Me avisa se você tiver mais alguma dúvida.,7,major,0,1,0,28.57142857,Mistranslation,Deixe-me saber,0,14,baseline,-5
10218,en_pt-br_#CLIENT-04#_2021-01-24-2,25,client,pt-br,en,pt-br_en,Obrigada!!,Thank you!,Thanks.,2,minor,1,0,0,50.0,Punctuation,,10,10,baseline,-1
10219,en_pt-br_#CLIENT-04#_2021-01-24-2,26,client,pt-br,en,pt-br_en,Boa noite!,Good night!,Good evening.,2,,0,0,0,100.0,,,,,baseline,0
10220,en_pt-br_#CLIENT-04#_2021-01-24-2,0,client,pt-br,en,pt-br_en,Boa noite!,Good evening.,Good evening.,2,,0,0,0,100.0,,,,,unbabel_ist,0
10221,en_pt-br_#CLIENT-04#_2021-01-24-2,1,client,pt-br,en,pt-br_en,"Já iniciei dois outros chats, mas eles somem","I've already started two other chats, but they are:","I have started two other chats, but they disappear.",10,critical/minor,1,0,1,-10.0,Mistranslation/Punctuation,are/:,47/50,50/51,unbabel_ist,-11
10222,en_pt-br_#CLIENT-04#_2021-01-24-2,2,agent,en,pt-br,en_pt-br,What can I do for you?,O que posso fazer por você?,O que posso fazer por você?,6,,0,0,0,100.0,,,,,unbabel_ist,0
10223,en_pt-br_#CLIENT-04#_2021-01-24-2,3,client,pt-br,en,pt-br_en,Gostaria de receber de volta os créditos das aulas que não aconteceram,I would like to receive back the credits for the classes that did not happen.,I would like to receive back the credits of classes that did not happen.,15,,0,0,0,100.0,,,,,unbabel_ist,0
10224,en_pt-br_#CLIENT-04#_2021-01-24-2,4,agent,en,pt-br,en_pt-br,OK!,Está bem.,Está bem!,2,,0,0,0,100.0,,,,,unbabel_ist,0
10225,en_pt-br_#CLIENT-04#_2021-01-24-2,5,agent,en,pt-br,en_pt-br,What class are you referring to?,Qual aula você está me referindo?,A que aula você está se referindo?,6,minor,1,0,0,83.33333333,Addition,me,20,22,unbabel_ist,-1
10226,en_pt-br_#CLIENT-04#_2021-01-24-2,6,client,pt-br,en,pt-br_en,"Uma aula de alongamento no sábado na academia #PRS_ORG#, e uma aula de astanga na #PRS_ORG#","A twinning class on Saturday at the #PRS_ORG# Academy, and a buck-passing class at #PRS_ORG#","A stretching class on Saturday at #PRS_ORG# gym, and an ashtanga class at #PRS_ORG# gym.",15,critical/critical,0,0,2,-33.33333333,Mistranslation/Mistranslation,twinning/buck-passing,2/61,10/73,unbabel_ist,-20
10227,en_pt-br_#CLIENT-04#_2021-01-24-2,7,agent,en,pt-br,en_pt-br,Both classes were on Saturday?,As duas aulas estão no sábado?,Ambas as aulas eram no Sábado?,6,major,0,1,0,16.66666667,Mistranslation,estão,14,19,unbabel_ist,-5
10228,en_pt-br_#CLIENT-04#_2021-01-24-2,8,client,pt-br,en,pt-br_en,Nao,No,No.,1,,0,0,0,100.0,,,,,unbabel_ist,0
10229,en_pt-br_#CLIENT-04#_2021-01-24-2,9,client,pt-br,en,pt-br_en,A aula de alongamento foi no dia 22 desse mês,The tightening class was on the 22nd of that month.,The stretching class was on the 22nd of this month.,10,critical,0,0,1,0.0,Mistranslation,tightening,4,14,unbabel_ist,-10
10230,en_pt-br_#CLIENT-04#_2021-01-24-2,10,client,pt-br,en,pt-br_en,E a de Astanga na #PRS_ORG# no dia 5 de outubro,And the one from Astaan in #PRS_ORG# on October 5,And the Ashtanga class was in #PRS_ORG# on October 5.,10,critical,0,0,1,0.0,MT Hallucination,Astaan,17,23,unbabel_ist,-10
10231,en_pt-br_#CLIENT-04#_2021-01-24-2,11,client,pt-br,en,pt-br_en,Nenhuma aconteceu,None happened.,None happened.,2,,0,0,0,100.0,,,,,unbabel_ist,0
10232,en_pt-br_#CLIENT-04#_2021-01-24-2,12,agent,en,pt-br,en_pt-br,Oh.,Oh.,Ah.,1,,0,0,0,100.0,,,,,unbabel_ist,0
10233,en_pt-br_#CLIENT-04#_2021-01-24-2,13,agent,en,pt-br,en_pt-br,It's in October.,Está em Outubro.,É em outubro.,3,major/minor,1,1,0,-100.0,Grammar/Wrong Named Entity,Está/Outubro,0/8,4/15,unbabel_ist,-6
10234,en_pt-br_#CLIENT-04#_2021-01-24-2,14,agent,en,pt-br,en_pt-br,One moment please.,"Um momento, por favor.","Um momento, por favor.",4,,0,0,0,100.0,,,,,unbabel_ist,0
10235,en_pt-br_#CLIENT-04#_2021-01-24-2,15,client,pt-br,en,pt-br_en,Ok :),OK:),OK.,1,minor,1,0,0,0.0,Whitespace,OK:),0,4,unbabel_ist,-1
10236,en_pt-br_#CLIENT-04#_2021-01-24-2,16,agent,en,pt-br,en_pt-br,Alright.,Tudo bem.,Tudo bem!,2,,0,0,0,100.0,,,,,unbabel_ist,0
10237,en_pt-br_#CLIENT-04#_2021-01-24-2,17,agent,en,pt-br,en_pt-br,I've returned the credits to you.,Eu devolvi os créditos para você.,Eu devolvi os créditos para você.,6,,0,0,0,100.0,,,,,unbabel_ist,0
10238,en_pt-br_#CLIENT-04#_2021-01-24-2,18,agent,en,pt-br,en_pt-br,"In the future, please contact us more quickly if there is a class that does not happen.","No futuro, por favor, entre em contato conosco mais rápido se houver uma aula que não ocorra.","No futuro, entre em contato conosco mais rápido se houver uma aula que não ocorra.",17,minor,1,0,0,94.11764706,Mistranslation,ocorra,86,92,unbabel_ist,-1
10239,en_pt-br_#CLIENT-04#_2021-01-24-2,19,agent,en,pt-br,en_pt-br,I am not able to correct the reservation for the October class because it happened more than 4 months ago.,Não consigo corrigir a reserva para a aula de Outubro porque isso ocorreu há mais de 4 meses.,Não consigo corrigir a reserva para a aula de outubro porque isso aconteceu há mais de 4 meses.,18,minor,1,0,0,94.44444444,Wrong Named Entity,Outubro,46,53,unbabel_ist,-1
10240,en_pt-br_#CLIENT-04#_2021-01-24-2,20,agent,en,pt-br,en_pt-br,"However, I've added 3 credit for that class to your account.","No entanto, adicionei 3 créditos para essa aula à sua conta.","No entanto, adicionamos 3 créditos por essa aula à sua conta.",11,,0,0,0,100.0,,,,,unbabel_ist,0
10241,en_pt-br_#CLIENT-04#_2021-01-24-2,21,client,pt-br,en,pt-br_en,Tudo bem,It is all right.,All right.,4,,0,0,0,100.0,,,,,unbabel_ist,0
10242,en_pt-br_#CLIENT-04#_2021-01-24-2,22,client,pt-br,en,pt-br_en,Avisarei!,I will let you know.,I'll let you know!,5,,0,0,0,100.0,,,,,unbabel_ist,0
10243,en_pt-br_#CLIENT-04#_2021-01-24-2,23,agent,en,pt-br,en_pt-br,Thank you!,Obrigado!,Obrigado!,1,,0,0,0,100.0,,,,,unbabel_ist,0
10244,en_pt-br_#CLIENT-04#_2021-01-24-2,24,agent,en,pt-br,en_pt-br,Let me know if you have any other questions.,Informe-me se você tiver outras dúvidas.,Me avisa se você tiver mais alguma dúvida.,6,,0,0,0,100.0,,,,,unbabel_ist,0
10245,en_pt-br_#CLIENT-04#_2021-01-24-2,25,client,pt-br,en,pt-br_en,Obrigada!!,Thank you!,Thanks.,2,minor,1,0,0,50.0,Punctuation,,10,10,unbabel_ist,-1
10246,en_pt-br_#CLIENT-04#_2021-01-24-2,26,client,pt-br,en,pt-br_en,Boa noite!,Good evening.,Good evening.,2,,0,0,0,100.0,,,,,unbabel_ist,0
10247,en_pt-br_#CLIENT-04#_2021-01-24-3,0,client,pt-br,en,pt-br_en,"Olá, estou com problemas no gerenciamento dos meus créditos",I have trouble managing my credit.,"Hello, I'm having problems managing my credits.",6,minor/minor,2,0,0,66.66666667,Omission/Grammar,/credit,0/27,0/33,baseline,-2
10248,en_pt-br_#CLIENT-04#_2021-01-24-3,1,agent,en,pt-br,en_pt-br,Hi #NAME#!,Olá o seu nome!,"Olá, #NAME#.",4,critical,0,0,1,-150.0,Mistranslation,o seu nome,4,14,baseline,-10
10249,en_pt-br_#CLIENT-04#_2021-01-24-3,2,client,pt-br,en,pt-br_en,"Consta que os 24 creditos que tenho hoje vão expirar amanhã, e não consigo agendar uma aula para sabado que vem com estes creditos.","It is clear that the 24 credits I have today will expire tomorrow, and I can’t schedule a Sunday class that comes with these credits.","It is said that the 24 credits I have today will expire tomorrow, and I can't schedule a class to know that comes with these credits.",26,minor/critical,1,0,1,57.69230769,Mistranslation/Mistranslation,It is clear/Sunday,0/90,11/96,baseline,-11
10250,en_pt-br_#CLIENT-04#_2021-01-24-3,3,client,pt-br,en,pt-br_en,"Porém, só estou mantendo minha assinatura ativa com vocês, na pandemia com tudo fechado, pois recebi um email falando que os créditos não expirariam mais nas trocas de ciclo.","However, I’m just keeping my signature active with you, in the pandemic with everything closed because I received an email telling that the credits won’t expire in cycle exchanges.","However, I am only keeping my subscription active with you, in the pandemic with everything closed, because I received an email saying that credits would no longer expire in cycle exchanges.",31,major/minor/major/minor,2,2,0,61.29032258,Mistranslation/Mistranslation/Mistranslation/Punctuation,"signature/telling/cycle exchanges/,",29/123/164/54,38/130/179/55,baseline,-12
10251,en_pt-br_#CLIENT-04#_2021-01-24-3,4,agent,en,pt-br,en_pt-br,"I'm sorry to hear that, you're running out of time using your credits, allow me to further check here.","Lamento ouvir que, você está correndo fora do tempo usando seus créditos, permita-me verificar mais aqui.",Lamento que você esteja ficando sem tempo para usar seus créditos. Permita-me analisar essa situação.,16,major,0,1,0,68.75,Mistranslation,você está correndo fora do tempo,19,51,baseline,-5
10252,en_pt-br_#CLIENT-04#_2021-01-24-3,5,agent,en,pt-br,en_pt-br,One moment please.,Um momento por favor.,"Um momento, por favor.",4,minor,1,0,0,75.0,Punctuation,,10,11,baseline,-1
10253,en_pt-br_#CLIENT-04#_2021-01-24-3,6,client,pt-br,en,pt-br_en,Ok,and OK,OK.,2,minor/minor,2,0,0,0.0,Addition/Capitalization,and/OK,0/4,3/6,baseline,-2
10254,en_pt-br_#CLIENT-04#_2021-01-24-3,7,agent,en,pt-br,en_pt-br,Thank you!,Obrigado!,Obrigado!,1,,0,0,0,100.0,,,,,baseline,0
10255,en_pt-br_#CLIENT-04#_2021-01-24-3,8,agent,en,pt-br,en_pt-br,It looks like this inquiry requires further investigation and we’ll need to log into a few different systems.,Parece que esta pesquisa requer mais investigação e precisaremos de entrar em alguns sistemas diferentes.,Parece que essa questão requer mais investigação e que precisaremos fazer login em vários sistemas.,15,,0,0,0,100.0,,,,,baseline,0
10256,en_pt-br_#CLIENT-04#_2021-01-24-3,9,agent,en,pt-br,en_pt-br,I want to make sure I've looked into this properly before providing a response and would be happy to follow up with you by end of day.,Quero garantir que eu olhei para isso corretamente antes de fornecer uma resposta e estarei feliz em seguir com você até o final do dia.,"Antes de fornecer uma resposta, quero ter certeza de que analisei o assunto corretamente. Terei o maior prazer em fornecer uma resposta até o final do dia.",25,major/major/minor,1,2,0,56.0,Mistranslation/Mistranslation/Grammar,olhei para isso/em seguir com você/o,22/98/121,37/116/122,baseline,-11
10257,en_pt-br_#CLIENT-04#_2021-01-24-3,10,agent,en,pt-br,en_pt-br,Is #EMAIL# the best email address for contacting you?,#email# é o melhor endereço de e-mail para contactá-lo?,#EMAIL# é o melhor endereço de e-mail para entrar em contato com você?,9,,0,0,0,100.0,,,,,baseline,0
10258,en_pt-br_#CLIENT-04#_2021-01-24-3,11,client,pt-br,en,pt-br_en,Sim,Yes,Yes.,1,,0,0,0,100.0,,,,,baseline,0
10259,en_pt-br_#CLIENT-04#_2021-01-24-3,12,agent,en,pt-br,en_pt-br,Awesome!,Awesome!,Ótimo!,1,critical,0,0,1,-900.0,Untranslated,Awesome!,0,8,baseline,-10
10260,en_pt-br_#CLIENT-04#_2021-01-24-3,13,agent,en,pt-br,en_pt-br,I appreciate your patience on this.,Eu apreço a sua paciência sobre isso.,Agradeço sua paciência.,7,major,0,1,0,28.57142857,Mistranslation,apreço,3,9,baseline,-5
10261,en_pt-br_#CLIENT-04#_2021-01-24-3,14,agent,en,pt-br,en_pt-br,Is there anything else I can help with?,Há outra coisa com que posso ajudar?,Posso ajudar com mais alguma coisa?,7,,0,0,0,100.0,,,,,baseline,0
10262,en_pt-br_#CLIENT-04#_2021-01-24-3,15,agent,en,pt-br,en_pt-br,aside from that one?,Ao lado daquela?,Além desse assunto?,3,major,0,1,0,-66.66666667,Mistranslation,Ao lado,0,7,baseline,-5
10263,en_pt-br_#CLIENT-04#_2021-01-24-3,16,client,pt-br,en,pt-br_en,"Ok, quando forem consultar, a principal questão é sobre os créditos não expirarem mais","Ok, when they go to consult, the main question is about the credits do not expire more","Ok, when you go to consult, the main question is about credits not expiring anymore.",17,major/major/major/major/major,0,5,0,-47.05882353,Mistranslation/Addition/Grammar/Grammar/Grammar,go to consult/do/expire/more/they,14/68/75/82/9,27/70/81/86/13,baseline,-25
10264,en_pt-br_#CLIENT-04#_2021-01-24-3,17,client,pt-br,en,pt-br_en,Fico aguardando o email,I am waiting for the email,I wait for the email.,6,,0,0,0,100.0,,,,,baseline,0
10265,en_pt-br_#CLIENT-04#_2021-01-24-3,18,client,pt-br,en,pt-br_en,Abraços,Embraces,Hugs.,1,critical,0,0,1,-900.0,Mistranslation,Embraces,0,8,baseline,-10
10266,en_pt-br_#CLIENT-04#_2021-01-24-3,19,agent,en,pt-br,en_pt-br,Surely!,Com certeza!,Com certeza!,2,,0,0,0,100.0,,,,,baseline,0
10267,en_pt-br_#CLIENT-04#_2021-01-24-3,20,agent,en,pt-br,en_pt-br,Have a safe and healthy day!,Tenha um dia seguro e saudável!,Tenha um dia seguro e saudável!,6,,0,0,0,100.0,,,,,baseline,0
10268,en_pt-br_#CLIENT-04#_2021-01-24-3,21,agent,en,pt-br,en_pt-br,;),;),;),0,,0,0,0,0.0,,,,,baseline,0
10269,en_pt-br_#CLIENT-04#_2021-01-24-3,0,client,pt-br,en,pt-br_en,"Olá, estou com problemas no gerenciamento dos meus créditos","Hello, I'm having problems managing my credits.","Hello, I'm having problems managing my credits.",8,,0,0,0,100.0,,,,,unbabel_ist,0
10270,en_pt-br_#CLIENT-04#_2021-01-24-3,1,agent,en,pt-br,en_pt-br,Hi #NAME#!,"Olá, #NAME#!","Olá, #NAME#.",2,,0,0,0,100.0,,,,,unbabel_ist,0
10271,en_pt-br_#CLIENT-04#_2021-01-24-3,2,client,pt-br,en,pt-br_en,"Consta que os 24 creditos que tenho hoje vão expirar amanhã, e não consigo agendar uma aula para sabado que vem com estes creditos.","It says that the 24 credits I have today will expire tomorrow, and I can't schedule a Saturday class that comes with these credits.","It is said that the 24 credits I have today will expire tomorrow, and I can't schedule a class to know that comes with these credits.",25,,0,0,0,100.0,,,,,unbabel_ist,0
10272,en_pt-br_#CLIENT-04#_2021-01-24-3,3,client,pt-br,en,pt-br_en,"Porém, só estou mantendo minha assinatura ativa com vocês, na pandemia com tudo fechado, pois recebi um email falando que os créditos não expirariam mais nas trocas de ciclo.","However, I just keep my subscription active with you, in the pandemic with everything closed, because I received an email saying that the credits would no longer expire in cycles.","However, I am only keeping my subscription active with you, in the pandemic with everything closed, because I received an email saying that credits would no longer expire in cycle exchanges.",30,major/minor,1,1,0,80.0,Mistranslation/Punctuation,"in cycles/,",169/52,178/53,unbabel_ist,-6
10273,en_pt-br_#CLIENT-04#_2021-01-24-3,4,agent,en,pt-br,en_pt-br,"I'm sorry to hear that, you're running out of time using your credits, allow me to further check here.",Lamento saber que você está ficando sem tempo usando seus créditos. Permita-me verificar mais aqui.,Lamento que você esteja ficando sem tempo para usar seus créditos. Permita-me analisar essa situação.,15,major/minor/minor,2,1,0,53.33333333,Grammar/Omission/Omission,usando/ /,46/45/93,52/46/94,unbabel_ist,-7
10274,en_pt-br_#CLIENT-04#_2021-01-24-3,5,agent,en,pt-br,en_pt-br,One moment please.,"Um momento, por favor.","Um momento, por favor.",4,,0,0,0,100.0,,,,,unbabel_ist,0
10275,en_pt-br_#CLIENT-04#_2021-01-24-3,6,client,pt-br,en,pt-br_en,Ok,OK.,OK.,1,minor,1,0,0,0.0,Capitalization,OK,0,2,unbabel_ist,-1
10276,en_pt-br_#CLIENT-04#_2021-01-24-3,7,agent,en,pt-br,en_pt-br,Thank you!,Obrigado!,Obrigado!,1,,0,0,0,100.0,,,,,unbabel_ist,0
10277,en_pt-br_#CLIENT-04#_2021-01-24-3,8,agent,en,pt-br,en_pt-br,It looks like this inquiry requires further investigation and we’ll need to log into a few different systems.,Parece que esta pesquisa exige pesquisas adicionais e precisaremos fazer login em alguns sistemas diferentes.,Parece que essa questão requer mais investigação e que precisaremos fazer login em vários sistemas.,15,minor/minor,2,0,0,86.66666667,Mistranslation/Omission,pesquisas/,31/66,40/67,unbabel_ist,-2
10278,en_pt-br_#CLIENT-04#_2021-01-24-3,9,agent,en,pt-br,en_pt-br,I want to make sure I've looked into this properly before providing a response and would be happy to follow up with you by end of day.,Quero ter certeza de verifiquei isso corretamente antes de fornecer uma resposta e ficaria feliz em continuar com você até o final do dia.,"Antes de fornecer uma resposta, quero ter certeza de que analisei o assunto corretamente. Terei o maior prazer em fornecer uma resposta até o final do dia.",24,minor/minor,2,0,0,91.66666667,Omission/Grammar,/o,20/123,21/124,unbabel_ist,-2
10279,en_pt-br_#CLIENT-04#_2021-01-24-3,10,agent,en,pt-br,en_pt-br,Is #EMAIL# the best email address for contacting you?,#EMAIL# é o melhor endereço de e-mail para entrar em contato com você?,#EMAIL# é o melhor endereço de e-mail para entrar em contato com você?,13,,0,0,0,100.0,,,,,unbabel_ist,0
10280,en_pt-br_#CLIENT-04#_2021-01-24-3,11,client,pt-br,en,pt-br_en,Sim,Yes.,Yes.,1,,0,0,0,100.0,,,,,unbabel_ist,0
10281,en_pt-br_#CLIENT-04#_2021-01-24-3,12,agent,en,pt-br,en_pt-br,Awesome!,Impressionante!,Ótimo!,1,,0,0,0,100.0,,,,,unbabel_ist,0
10282,en_pt-br_#CLIENT-04#_2021-01-24-3,13,agent,en,pt-br,en_pt-br,I appreciate your patience on this.,Agradeço sua paciência nisso.,Agradeço sua paciência.,4,,0,0,0,100.0,,,,,unbabel_ist,0
10283,en_pt-br_#CLIENT-04#_2021-01-24-3,14,agent,en,pt-br,en_pt-br,Is there anything else I can help with?,Há mais alguma coisa em que eu possa ajudar?,Posso ajudar com mais alguma coisa?,9,,0,0,0,100.0,,,,,unbabel_ist,0
10284,en_pt-br_#CLIENT-04#_2021-01-24-3,15,agent,en,pt-br,en_pt-br,aside from that one?,Ao lado disso?,Além desse assunto?,3,major,0,1,0,-66.66666667,Mistranslation,Ao lado,0,7,unbabel_ist,-5
10285,en_pt-br_#CLIENT-04#_2021-01-24-3,16,client,pt-br,en,pt-br_en,"Ok, quando forem consultar, a principal questão é sobre os créditos não expirarem mais","Ok, when I go to consult, the main question is about the credits that don't expire anymore.","Ok, when you go to consult, the main question is about credits not expiring anymore.",18,major/major,0,2,0,44.44444444,Grammar/Mistranslation,I/go to consult,9/11,10/24,unbabel_ist,-10
10286,en_pt-br_#CLIENT-04#_2021-01-24-3,17,client,pt-br,en,pt-br_en,Fico aguardando o email,I'm waiting for the email.,I wait for the email.,6,,0,0,0,100.0,,,,,unbabel_ist,0
10287,en_pt-br_#CLIENT-04#_2021-01-24-3,18,client,pt-br,en,pt-br_en,Abraços,"Best regards,",Hugs.,2,,0,0,0,100.0,,,,,unbabel_ist,0
10288,en_pt-br_#CLIENT-04#_2021-01-24-3,19,agent,en,pt-br,en_pt-br,Surely!,Com certeza!,Com certeza!,2,,0,0,0,100.0,,,,,unbabel_ist,0
10289,en_pt-br_#CLIENT-04#_2021-01-24-3,20,agent,en,pt-br,en_pt-br,Have a safe and healthy day!,Tenha um dia seguro e saudável!,Tenha um dia seguro e saudável!,6,,0,0,0,100.0,,,,,unbabel_ist,0
10290,en_pt-br_#CLIENT-04#_2021-01-24-3,21,agent,en,pt-br,en_pt-br,;),;),;),0,,0,0,0,0.0,,,,,unbabel_ist,0
10291,en_pt-br_#CLIENT-04#_2021-01-24-4,0,client,pt-br,en,pt-br_en,Olá,Hi,Hello.,1,,0,0,0,100.0,,,,,baseline,0
10292,en_pt-br_#CLIENT-04#_2021-01-24-4,1,client,pt-br,en,pt-br_en,Gostaria de receber de volta os créditos das aulas que não aconteceram,I would like to get back the credits from the classes that didn't happen,I would like to receive back the credits of classes that did not happen.,15,,0,0,0,100.0,,,,,baseline,0
10293,en_pt-br_#CLIENT-04#_2021-01-24-4,2,agent,en,pt-br,en_pt-br,Thank you for reaching #PRS_ORG#!,Obrigado por alcançar #PRS_ORG#!,Obrigado por entrar em contato com o #PRS_ORG#!,4,major,0,1,0,-25.0,Mistranslation,alcançar,13,21,baseline,-5
10294,en_pt-br_#CLIENT-04#_2021-01-24-4,3,agent,en,pt-br,en_pt-br,I hope you're doing great safe and sound.,Espero que você faça ótimo seguro e som.,Espero que você esteja bem.,8,major/neutral,0,1,0,37.5,Unnatural Flow/Source Issue,Espero que você faça ótimo seguro e som./Espero que você faça ótimo seguro e som.,0/0,40/40,baseline,-5
10295,en_pt-br_#CLIENT-04#_2021-01-24-4,4,agent,en,pt-br,en_pt-br,I apologize for the inconvenience.,Eu desculpe pelo desconforto.,Peço desculpas pelo inconveniente.,4,major,0,1,0,-25.0,Mistranslation,Eu desculpe pelo desconforto.,0,29,baseline,-5
10296,en_pt-br_#CLIENT-04#_2021-01-24-4,5,agent,en,pt-br,en_pt-br,Let me check on that for you.,Deixe-me verificar isso para você.,Permita-me verificar isso para você.,5,,0,0,0,100.0,,,,,baseline,0
10297,en_pt-br_#CLIENT-04#_2021-01-24-4,6,agent,en,pt-br,en_pt-br,Please hold while I pull up your account.,"Por favor, mantenha enquanto eu retirei sua conta.",Aguarde um pouco enquanto eu acesso sua conta.,8,major/major,0,2,0,-25.0,Mistranslation/Grammar,mantenha/retirei,11/32,19/39,baseline,-10
10298,en_pt-br_#CLIENT-04#_2021-01-24-4,7,agent,en,pt-br,en_pt-br,:),:),:),0,,0,0,0,0.0,,,,,baseline,0
10299,en_pt-br_#CLIENT-04#_2021-01-24-4,8,client,pt-br,en,pt-br_en,Ok :),Ok to you :),OK.,3,critical,0,0,1,-233.3333333,Addition,to you,3,9,baseline,-10
10300,en_pt-br_#CLIENT-04#_2021-01-24-4,9,agent,en,pt-br,en_pt-br,Thank you for patiently waiting!,Obrigado por aguardar pacientemente!,Obrigado por esperar pacientemente!,4,,0,0,0,100.0,,,,,baseline,0
